Sampling Rate,Model,Value
50%,LambdaRank,0.932204788
50%,LambdaRank,0.929938757
50%,LambdaRank,0.920471982
50%,LambdaRank,0.917191663
50%,LambdaRank,0.901254544
50%,LambdaRank,0.872285326
50%,LambdaRank,0.864822048
50%,LambdaRank,0.837474378
50%,LambdaRank,0.833653448
50%,LambdaRank,0.82949863
50%,LambdaRank,0.808479815
50%,LambdaRank,0.807511652
50%,LambdaRank,0.78966674
50%,LambdaRank,0.766219745
50%,LambdaRank,0.762249754
50%,LambdaRank,0.756903335
50%,LambdaRank,0.74090118
50%,LambdaRank,0.735035833
50%,LambdaRank,0.72684649
50%,LambdaRank,0.718852193
50%,LambdaRank,0.712419542
50%,LambdaRank,0.682025743
50%,LambdaRank,0.670248448
50%,LambdaRank,0.667418204
50%,LambdaRank,0.658671916
50%,LambdaRank,0.65771563
50%,LambdaRank,0.649914498
50%,LambdaRank,0.648575057
50%,LambdaRank,0.648410704
50%,LambdaRank,0.642574341
50%,LambdaRank,0.634485018
50%,LambdaRank,0.632604708
50%,LambdaRank,0.622330589
50%,LambdaRank,0.61759167
50%,LambdaRank,0.617012182
50%,LambdaRank,0.616314986
50%,LambdaRank,0.597434587
50%,LambdaRank,0.597063052
50%,LambdaRank,0.593060331
50%,LambdaRank,0.591409977
50%,LambdaRank,0.58976628
50%,LambdaRank,0.585111926
50%,LambdaRank,0.576233662
50%,LambdaRank,0.573683333
50%,LambdaRank,0.572528663
50%,LambdaRank,0.565856207
50%,LambdaRank,0.563092387
50%,LambdaRank,0.555504326
50%,LambdaRank,0.548595573
50%,LambdaRank,0.54673957
50%,LambdaRank,0.541941101
50%,LambdaRank,0.534458731
50%,LambdaRank,0.534284678
50%,LambdaRank,0.509952212
50%,LambdaRank,0.504999601
50%,LambdaRank,0.498710861
50%,LambdaRank,0.495430096
50%,LambdaRank,0.482834264
50%,LambdaRank,0.482404947
50%,LambdaRank,0.468027091
50%,LambdaRank,0.430252819
50%,LambdaRank,0.422713148
50%,LambdaRank,0.416343941
50%,LambdaRank,0.415794994
50%,LambdaRank,0.413232269
50%,LambdaRank,0.411402105
50%,LambdaRank,0.410167911
50%,LambdaRank,0.402337453
50%,LambdaRank,0.395306351
50%,LambdaRank,0.371835976
50%,LambdaRank,0.370037839
50%,LambdaRank,0.364085715
50%,LambdaRank,0.364031831
50%,LambdaRank,0.342982713
50%,LambdaRank,0.342024546
50%,LambdaRank,0.337954848
50%,LambdaRank,0.321663698
50%,LambdaRank,0.311712378
50%,LambdaRank,0.30896579
50%,LambdaRank,0.308503616
50%,LambdaRank,0.298898098
50%,LambdaRank,0.290939309
50%,LambdaRank,0.286988125
50%,LambdaRank,0.285408503
50%,LambdaRank,0.265169696
50%,LambdaRank,0.262954807
50%,LambdaRank,0.261054421
50%,LambdaRank,0.250865592
50%,LambdaRank,0.241749426
50%,LambdaRank,0.231504498
50%,LambdaRank,0.222816444
50%,LambdaRank,0.217875908
50%,LambdaRank,0.217678664
50%,LambdaRank,0.211865719
50%,LambdaRank,0.204727996
50%,LambdaRank,0.199613355
50%,LambdaRank,0.197682214
50%,LambdaRank,0.195270253
50%,LambdaRank,0.193107737
50%,LambdaRank,0.192894233
50%,LambdaRank,0.192201903
50%,LambdaRank,0.191962907
50%,LambdaRank,0.187889406
50%,LambdaRank,0.176844292
50%,LambdaRank,0.176398347
50%,LambdaRank,0.170206671
50%,LambdaRank,0.164180273
50%,LambdaRank,0.163777972
50%,LambdaRank,0.160389129
50%,LambdaRank,0.159982561
50%,LambdaRank,0.148416083
50%,LambdaRank,0.148374108
50%,LambdaRank,0.144613634
50%,LambdaRank,0.142873046
50%,LambdaRank,0.126893323
50%,LambdaRank,0.123834185
50%,LambdaRank,0.123579689
50%,LambdaRank,0.12216774
50%,LambdaRank,0.121542226
50%,LambdaRank,0.121227933
50%,LambdaRank,0.118422508
50%,LambdaRank,0.111555585
50%,LambdaRank,0.111187329
50%,LambdaRank,0.110606943
50%,LambdaRank,0.106867474
50%,LambdaRank,0.081917491
50%,LambdaRank,0.060799369
50%,LambdaRank,0.059301605
50%,LambdaRank,0.053770663
50%,LambdaRank,0.042124041
50%,LambdaRank,0.039499842
50%,LambdaRank,0.037506834
50%,LambdaRank,0.033922055
50%,LambdaRank,0.02680409
50%,LambdaRank,0.007610371
50%,LambdaRank,0.005626389
50%,LambdaRank,0.000963099
50%,LambdaRank,0.0005246
50%,LambdaRank,0.0000273
50%,LambdaRank,-0.003874684
50%,LambdaRank,-0.00565843
50%,LambdaRank,-0.0096525
50%,LambdaRank,-0.014462776
50%,LambdaRank,-0.028486394
50%,LambdaRank,-0.035637944
50%,LambdaRank,-0.037556868
50%,LambdaRank,-0.041496424
50%,LambdaRank,-0.04426443
50%,LambdaRank,-0.045234522
50%,LambdaRank,-0.055177706
50%,LambdaRank,-0.057120219
50%,LambdaRank,-0.064906322
50%,LambdaRank,-0.065562289
50%,LambdaRank,-0.067978695
50%,LambdaRank,-0.074328959
50%,LambdaRank,-0.077644168
50%,LambdaRank,-0.083046345
50%,LambdaRank,-0.098060301
50%,LambdaRank,-0.100900949
50%,LambdaRank,-0.106227981
50%,LambdaRank,-0.106700273
50%,LambdaRank,-0.108988869
50%,LambdaRank,-0.11205469
50%,LambdaRank,-0.126946343
50%,LambdaRank,-0.13318299
50%,LambdaRank,-0.13490573
50%,LambdaRank,-0.142357157
50%,LambdaRank,-0.144499822
50%,LambdaRank,-0.145294812
50%,LambdaRank,-0.145750722
50%,LambdaRank,-0.146225221
50%,LambdaRank,-0.155530281
50%,LambdaRank,-0.160201392
50%,LambdaRank,-0.173607617
50%,LambdaRank,-0.177889051
50%,LambdaRank,-0.191283361
50%,LambdaRank,-0.193119295
50%,LambdaRank,-0.203432204
50%,LambdaRank,-0.203765263
50%,LambdaRank,-0.20666934
50%,LambdaRank,-0.210627311
50%,LambdaRank,-0.217085611
50%,LambdaRank,-0.222388526
50%,LambdaRank,-0.223806953
50%,LambdaRank,-0.225283704
50%,LambdaRank,-0.232159338
50%,LambdaRank,-0.233896334
50%,LambdaRank,-0.235194291
50%,LambdaRank,-0.238149511
50%,LambdaRank,-0.240943289
50%,LambdaRank,-0.245456063
50%,LambdaRank,-0.248392147
50%,LambdaRank,-0.251843867
50%,LambdaRank,-0.253585194
50%,LambdaRank,-0.25469165
50%,LambdaRank,-0.254714832
50%,LambdaRank,-0.255603183
50%,LambdaRank,-0.259953351
50%,LambdaRank,-0.267688233
50%,LambdaRank,-0.268669935
50%,LambdaRank,-0.273908909
50%,LambdaRank,-0.27649788
50%,LambdaRank,-0.278040227
50%,LambdaRank,-0.27908618
50%,LambdaRank,-0.280244468
50%,LambdaRank,-0.282820987
50%,LambdaRank,-0.290585061
50%,LambdaRank,-0.292226958
50%,LambdaRank,-0.296802487
50%,LambdaRank,-0.30167505
50%,LambdaRank,-0.304234732
50%,LambdaRank,-0.305431283
50%,LambdaRank,-0.310640888
50%,LambdaRank,-0.311673806
50%,LambdaRank,-0.315252829
50%,LambdaRank,-0.320983637
50%,LambdaRank,-0.328256194
50%,LambdaRank,-0.338511332
50%,LambdaRank,-0.349982123
50%,LambdaRank,-0.353814358
50%,LambdaRank,-0.354949992
50%,LambdaRank,-0.356627729
50%,LambdaRank,-0.358428479
50%,LambdaRank,-0.358897091
50%,LambdaRank,-0.363870782
50%,LambdaRank,-0.364722387
50%,LambdaRank,-0.366671206
50%,LambdaRank,-0.373633671
50%,LambdaRank,-0.374257086
50%,LambdaRank,-0.385157306
50%,LambdaRank,-0.390384047
50%,LambdaRank,-0.398562757
50%,LambdaRank,-0.398663143
50%,LambdaRank,-0.400683151
50%,LambdaRank,-0.403087648
50%,LambdaRank,-0.406209021
50%,LambdaRank,-0.40699886
50%,LambdaRank,-0.428041933
50%,LambdaRank,-0.42828968
50%,LambdaRank,-0.431379066
50%,LambdaRank,-0.433825263
50%,LambdaRank,-0.439984838
50%,LambdaRank,-0.442705394
50%,LambdaRank,-0.443208916
50%,LambdaRank,-0.444872373
50%,LambdaRank,-0.44871235
50%,LambdaRank,-0.451370793
50%,LambdaRank,-0.457513826
50%,LambdaRank,-0.460249723
50%,LambdaRank,-0.463466624
50%,LambdaRank,-0.464858005
50%,LambdaRank,-0.474782301
50%,LambdaRank,-0.475834622
50%,LambdaRank,-0.477098735
50%,LambdaRank,-0.477643263
50%,LambdaRank,-0.47797043
50%,LambdaRank,-0.47860533
50%,LambdaRank,-0.47911257
50%,LambdaRank,-0.479742751
50%,LambdaRank,-0.481073373
50%,LambdaRank,-0.482582443
50%,LambdaRank,-0.486126288
50%,LambdaRank,-0.488244443
50%,LambdaRank,-0.488787416
50%,LambdaRank,-0.496052858
50%,LambdaRank,-0.501439259
50%,LambdaRank,-0.502821776
50%,LambdaRank,-0.50549474
50%,LambdaRank,-0.506338127
50%,LambdaRank,-0.506509274
50%,LambdaRank,-0.507979207
50%,LambdaRank,-0.513093158
50%,LambdaRank,-0.514389407
50%,LambdaRank,-0.517361667
50%,LambdaRank,-0.518205426
50%,LambdaRank,-0.518683302
50%,LambdaRank,-0.519174582
50%,LambdaRank,-0.530427124
50%,LambdaRank,-0.532652491
50%,LambdaRank,-0.532729357
50%,LambdaRank,-0.534333272
50%,LambdaRank,-0.534520349
50%,LambdaRank,-0.535805814
50%,LambdaRank,-0.539200387
50%,LambdaRank,-0.542037182
50%,LambdaRank,-0.542357837
50%,LambdaRank,-0.547127471
50%,LambdaRank,-0.547999704
50%,LambdaRank,-0.549300816
50%,LambdaRank,-0.554789383
50%,LambdaRank,-0.555242619
50%,LambdaRank,-0.556374085
50%,LambdaRank,-0.557808566
50%,LambdaRank,-0.562978067
50%,LambdaRank,-0.563212755
50%,LambdaRank,-0.563280582
50%,LambdaRank,-0.566703537
50%,LambdaRank,-0.567862192
50%,LambdaRank,-0.571704973
50%,LambdaRank,-0.573961639
50%,LambdaRank,-0.575185361
50%,LambdaRank,-0.582453297
50%,LambdaRank,-0.583569149
50%,LambdaRank,-0.583594368
50%,LambdaRank,-0.591285493
50%,LambdaRank,-0.592564533
50%,LambdaRank,-0.598448516
50%,LambdaRank,-0.598745987
50%,LambdaRank,-0.598790514
50%,LambdaRank,-0.600376074
50%,LambdaRank,-0.603545647
50%,LambdaRank,-0.605535189
50%,LambdaRank,-0.609605511
50%,LambdaRank,-0.612250312
50%,LambdaRank,-0.613129881
50%,LambdaRank,-0.613735896
50%,LambdaRank,-0.615498413
50%,LambdaRank,-0.616098818
50%,LambdaRank,-0.618372672
50%,LambdaRank,-0.620739685
50%,LambdaRank,-0.621276106
50%,LambdaRank,-0.623707555
50%,LambdaRank,-0.62491693
50%,LambdaRank,-0.625493527
50%,LambdaRank,-0.625853108
50%,LambdaRank,-0.626617545
50%,LambdaRank,-0.629271303
50%,LambdaRank,-0.629482564
50%,LambdaRank,-0.634033345
50%,LambdaRank,-0.639546659
50%,LambdaRank,-0.641416373
50%,LambdaRank,-0.642948606
50%,LambdaRank,-0.650910053
50%,LambdaRank,-0.655660649
50%,LambdaRank,-0.665609332
50%,LambdaRank,-0.665804624
50%,LambdaRank,-0.666234772
50%,LambdaRank,-0.667069888
50%,LambdaRank,-0.66781437
50%,LambdaRank,-0.671574312
50%,LambdaRank,-0.673564733
50%,LambdaRank,-0.675067847
50%,LambdaRank,-0.678030241
50%,LambdaRank,-0.678146923
50%,LambdaRank,-0.678694314
50%,LambdaRank,-0.679779292
50%,LambdaRank,-0.683204189
50%,LambdaRank,-0.694233106
50%,LambdaRank,-0.695473556
50%,LambdaRank,-0.697179206
50%,LambdaRank,-0.700126828
50%,LambdaRank,-0.7009331
50%,LambdaRank,-0.712045633
50%,LambdaRank,-0.714259984
50%,LambdaRank,-0.716185345
50%,LambdaRank,-0.720032097
50%,LambdaRank,-0.720513709
50%,LambdaRank,-0.722136803
50%,LambdaRank,-0.729012494
50%,LambdaRank,-0.730833488
50%,LambdaRank,-0.730978893
50%,LambdaRank,-0.737927021
50%,LambdaRank,-0.738432328
50%,LambdaRank,-0.744761963
50%,LambdaRank,-0.745722388
50%,LambdaRank,-0.753605085
50%,LambdaRank,-0.754578994
50%,LambdaRank,-0.756578855
50%,LambdaRank,-0.756963952
50%,LambdaRank,-0.759860171
50%,LambdaRank,-0.760330893
50%,LambdaRank,-0.761398403
50%,LambdaRank,-0.770169504
50%,LambdaRank,-0.771462731
50%,LambdaRank,-0.772171303
50%,LambdaRank,-0.772575239
50%,LambdaRank,-0.773382567
50%,LambdaRank,-0.773896054
50%,LambdaRank,-0.774524791
50%,LambdaRank,-0.777702323
50%,LambdaRank,-0.778502342
50%,LambdaRank,-0.782588373
50%,LambdaRank,-0.791192331
50%,LambdaRank,-0.798626353
50%,LambdaRank,-0.804124681
50%,LambdaRank,-0.807832182
50%,LambdaRank,-0.808619809
50%,LambdaRank,-0.818620685
50%,LambdaRank,-0.834435109
50%,LambdaRank,-0.844419631
50%,LambdaRank,-0.847413363
50%,LambdaRank,-0.889114897
60%,LambdaRank,6.731756872
60%,LambdaRank,5.746567013
60%,LambdaRank,5.491091096
60%,LambdaRank,4.951265712
60%,LambdaRank,4.722790458
60%,LambdaRank,4.51262565
60%,LambdaRank,3.914018676
60%,LambdaRank,3.504051133
60%,LambdaRank,3.434198275
60%,LambdaRank,3.430723498
60%,LambdaRank,3.39488201
60%,LambdaRank,3.288074633
60%,LambdaRank,3.259173885
60%,LambdaRank,3.198672917
60%,LambdaRank,3.09658275
60%,LambdaRank,2.921371322
60%,LambdaRank,2.841436013
60%,LambdaRank,2.822724624
60%,LambdaRank,2.803136356
60%,LambdaRank,2.793364105
60%,LambdaRank,2.772227243
60%,LambdaRank,2.769584091
60%,LambdaRank,2.582973939
60%,LambdaRank,2.402133854
60%,LambdaRank,2.400954701
60%,LambdaRank,2.352615853
60%,LambdaRank,2.30606203
60%,LambdaRank,2.290369077
60%,LambdaRank,2.269884283
60%,LambdaRank,2.220469212
60%,LambdaRank,2.165276055
60%,LambdaRank,2.101594006
60%,LambdaRank,2.092090241
60%,LambdaRank,2.08529459
60%,LambdaRank,2.050730608
60%,LambdaRank,2.025472922
60%,LambdaRank,2.013358181
60%,LambdaRank,2.000418319
60%,LambdaRank,1.985300341
60%,LambdaRank,1.961735299
60%,LambdaRank,1.947705633
60%,LambdaRank,1.912258601
60%,LambdaRank,1.898513777
60%,LambdaRank,1.879453391
60%,LambdaRank,1.877398021
60%,LambdaRank,1.862446651
60%,LambdaRank,1.857641072
60%,LambdaRank,1.85551707
60%,LambdaRank,1.837415043
60%,LambdaRank,1.828644074
60%,LambdaRank,1.822465678
60%,LambdaRank,1.820503024
60%,LambdaRank,1.759372558
60%,LambdaRank,1.732294722
60%,LambdaRank,1.724801194
60%,LambdaRank,1.661003222
60%,LambdaRank,1.641735265
60%,LambdaRank,1.61081919
60%,LambdaRank,1.588452211
60%,LambdaRank,1.579565354
60%,LambdaRank,1.563394954
60%,LambdaRank,1.558644842
60%,LambdaRank,1.49614477
60%,LambdaRank,1.491946461
60%,LambdaRank,1.477678424
60%,LambdaRank,1.444168751
60%,LambdaRank,1.416743045
60%,LambdaRank,1.406983529
60%,LambdaRank,1.383885076
60%,LambdaRank,1.349878752
60%,LambdaRank,1.346289706
60%,LambdaRank,1.33281637
60%,LambdaRank,1.304348327
60%,LambdaRank,1.3042975
60%,LambdaRank,1.302710559
60%,LambdaRank,1.297637516
60%,LambdaRank,1.287565689
60%,LambdaRank,1.28631888
60%,LambdaRank,1.285668294
60%,LambdaRank,1.261654121
60%,LambdaRank,1.235466178
60%,LambdaRank,1.229560601
60%,LambdaRank,1.22566132
60%,LambdaRank,1.225533783
60%,LambdaRank,1.191610347
60%,LambdaRank,1.169395766
60%,LambdaRank,1.137595844
60%,LambdaRank,1.099168708
60%,LambdaRank,1.087417077
60%,LambdaRank,1.049630616
60%,LambdaRank,1.039761512
60%,LambdaRank,1.029296573
60%,LambdaRank,1.023811464
60%,LambdaRank,1.008261789
60%,LambdaRank,0.986600061
60%,LambdaRank,0.98351001
60%,LambdaRank,0.965782593
60%,LambdaRank,0.939433175
60%,LambdaRank,0.914157555
60%,LambdaRank,0.911656965
60%,LambdaRank,0.903674798
60%,LambdaRank,0.902426959
60%,LambdaRank,0.894674476
60%,LambdaRank,0.894087591
60%,LambdaRank,0.889756398
60%,LambdaRank,0.883273624
60%,LambdaRank,0.858900238
60%,LambdaRank,0.840784182
60%,LambdaRank,0.837028773
60%,LambdaRank,0.827566698
60%,LambdaRank,0.800278264
60%,LambdaRank,0.770080267
60%,LambdaRank,0.76325269
60%,LambdaRank,0.760537804
60%,LambdaRank,0.740232113
60%,LambdaRank,0.725914149
60%,LambdaRank,0.720687813
60%,LambdaRank,0.700005411
60%,LambdaRank,0.699595713
60%,LambdaRank,0.692823174
60%,LambdaRank,0.685549114
60%,LambdaRank,0.671638418
60%,LambdaRank,0.656895027
60%,LambdaRank,0.653998998
60%,LambdaRank,0.645413222
60%,LambdaRank,0.633860476
60%,LambdaRank,0.63250759
60%,LambdaRank,0.629421646
60%,LambdaRank,0.616588078
60%,LambdaRank,0.609917229
60%,LambdaRank,0.585580087
60%,LambdaRank,0.574643378
60%,LambdaRank,0.572885077
60%,LambdaRank,0.570391418
60%,LambdaRank,0.568507535
60%,LambdaRank,0.568257028
60%,LambdaRank,0.566683489
60%,LambdaRank,0.560062791
60%,LambdaRank,0.557020198
60%,LambdaRank,0.502563436
60%,LambdaRank,0.500882434
60%,LambdaRank,0.490655839
60%,LambdaRank,0.464315852
60%,LambdaRank,0.460939778
60%,LambdaRank,0.458312624
60%,LambdaRank,0.450512129
60%,LambdaRank,0.448677479
60%,LambdaRank,0.445794599
60%,LambdaRank,0.439745705
60%,LambdaRank,0.43214002
60%,LambdaRank,0.432076611
60%,LambdaRank,0.430853978
60%,LambdaRank,0.429643334
60%,LambdaRank,0.420454087
60%,LambdaRank,0.419037485
60%,LambdaRank,0.416019769
60%,LambdaRank,0.409280984
60%,LambdaRank,0.409222892
60%,LambdaRank,0.405212738
60%,LambdaRank,0.404397092
60%,LambdaRank,0.403500955
60%,LambdaRank,0.398317352
60%,LambdaRank,0.394407956
60%,LambdaRank,0.38512476
60%,LambdaRank,0.382209525
60%,LambdaRank,0.374978976
60%,LambdaRank,0.374342198
60%,LambdaRank,0.363321644
60%,LambdaRank,0.35496115
60%,LambdaRank,0.348667508
60%,LambdaRank,0.347242628
60%,LambdaRank,0.340535485
60%,LambdaRank,0.340506001
60%,LambdaRank,0.330936391
60%,LambdaRank,0.313297309
60%,LambdaRank,0.31227041
60%,LambdaRank,0.30752102
60%,LambdaRank,0.301173105
60%,LambdaRank,0.299619619
60%,LambdaRank,0.299337454
60%,LambdaRank,0.29817613
60%,LambdaRank,0.280594142
60%,LambdaRank,0.280532119
60%,LambdaRank,0.27103378
60%,LambdaRank,0.269929283
60%,LambdaRank,0.268498536
60%,LambdaRank,0.256627568
60%,LambdaRank,0.253177293
60%,LambdaRank,0.25066811
60%,LambdaRank,0.25034234
60%,LambdaRank,0.245169253
60%,LambdaRank,0.244353665
60%,LambdaRank,0.236793502
60%,LambdaRank,0.224785432
60%,LambdaRank,0.217620046
60%,LambdaRank,0.21456106
60%,LambdaRank,0.208633936
60%,LambdaRank,0.206019558
60%,LambdaRank,0.204976938
60%,LambdaRank,0.203335921
60%,LambdaRank,0.186813876
60%,LambdaRank,0.185788775
60%,LambdaRank,0.173610264
60%,LambdaRank,0.168835582
60%,LambdaRank,0.160731222
60%,LambdaRank,0.160499674
60%,LambdaRank,0.146780603
60%,LambdaRank,0.144562745
60%,LambdaRank,0.140801262
60%,LambdaRank,0.138293155
60%,LambdaRank,0.136948328
60%,LambdaRank,0.13613279
60%,LambdaRank,0.135476979
60%,LambdaRank,0.133321128
60%,LambdaRank,0.121131207
60%,LambdaRank,0.117800655
60%,LambdaRank,0.117633982
60%,LambdaRank,0.115803784
60%,LambdaRank,0.1116601
60%,LambdaRank,0.106848523
60%,LambdaRank,0.104957674
60%,LambdaRank,0.100826965
60%,LambdaRank,0.10026023
60%,LambdaRank,0.097841109
60%,LambdaRank,0.095799253
60%,LambdaRank,0.087026878
60%,LambdaRank,0.086733883
60%,LambdaRank,0.079175888
60%,LambdaRank,0.070264976
60%,LambdaRank,0.06664991
60%,LambdaRank,0.063118927
60%,LambdaRank,0.049408761
60%,LambdaRank,0.049050888
60%,LambdaRank,0.048312384
60%,LambdaRank,0.045591216
60%,LambdaRank,0.043837712
60%,LambdaRank,0.038043933
60%,LambdaRank,0.037164124
60%,LambdaRank,0.021319145
60%,LambdaRank,0.007836367
60%,LambdaRank,0.007104479
60%,LambdaRank,0.000323699
60%,LambdaRank,-0.002586651
60%,LambdaRank,-0.009883784
60%,LambdaRank,-0.016004281
60%,LambdaRank,-0.016932168
60%,LambdaRank,-0.025470103
60%,LambdaRank,-0.031025898
60%,LambdaRank,-0.032816659
60%,LambdaRank,-0.034132564
60%,LambdaRank,-0.044071315
60%,LambdaRank,-0.047281864
60%,LambdaRank,-0.047862946
60%,LambdaRank,-0.048945732
60%,LambdaRank,-0.059963602
60%,LambdaRank,-0.066954458
60%,LambdaRank,-0.069659643
60%,LambdaRank,-0.070459326
60%,LambdaRank,-0.071174178
60%,LambdaRank,-0.075537122
60%,LambdaRank,-0.076882155
60%,LambdaRank,-0.077615479
60%,LambdaRank,-0.094082031
60%,LambdaRank,-0.096020463
60%,LambdaRank,-0.10057037
60%,LambdaRank,-0.10620605
60%,LambdaRank,-0.106835775
60%,LambdaRank,-0.108521879
60%,LambdaRank,-0.1108089
60%,LambdaRank,-0.112354401
60%,LambdaRank,-0.113349802
60%,LambdaRank,-0.115938242
60%,LambdaRank,-0.116911508
60%,LambdaRank,-0.118712936
60%,LambdaRank,-0.119891198
60%,LambdaRank,-0.121213538
60%,LambdaRank,-0.123675172
60%,LambdaRank,-0.125235646
60%,LambdaRank,-0.12718461
60%,LambdaRank,-0.131964856
60%,LambdaRank,-0.1337075
60%,LambdaRank,-0.134232263
60%,LambdaRank,-0.137773605
60%,LambdaRank,-0.138029722
60%,LambdaRank,-0.144977965
60%,LambdaRank,-0.14625863
60%,LambdaRank,-0.147957948
60%,LambdaRank,-0.152711525
60%,LambdaRank,-0.162053604
60%,LambdaRank,-0.163002101
60%,LambdaRank,-0.163185955
60%,LambdaRank,-0.168336992
60%,LambdaRank,-0.168895459
60%,LambdaRank,-0.172110143
60%,LambdaRank,-0.186115944
60%,LambdaRank,-0.187012507
60%,LambdaRank,-0.189069385
60%,LambdaRank,-0.192428224
60%,LambdaRank,-0.196550631
60%,LambdaRank,-0.200547961
60%,LambdaRank,-0.200700003
60%,LambdaRank,-0.204855752
60%,LambdaRank,-0.205552482
60%,LambdaRank,-0.210278834
60%,LambdaRank,-0.211780152
60%,LambdaRank,-0.215909039
60%,LambdaRank,-0.217897719
60%,LambdaRank,-0.218455272
60%,LambdaRank,-0.219756614
60%,LambdaRank,-0.222907059
60%,LambdaRank,-0.22618767
60%,LambdaRank,-0.230596333
60%,LambdaRank,-0.245614316
60%,LambdaRank,-0.246328463
60%,LambdaRank,-0.248190234
60%,LambdaRank,-0.250323605
60%,LambdaRank,-0.251973127
60%,LambdaRank,-0.258020804
60%,LambdaRank,-0.258087555
60%,LambdaRank,-0.261088744
60%,LambdaRank,-0.261563076
60%,LambdaRank,-0.263968653
60%,LambdaRank,-0.264726712
60%,LambdaRank,-0.271888542
60%,LambdaRank,-0.279627383
60%,LambdaRank,-0.282873329
60%,LambdaRank,-0.28392095
60%,LambdaRank,-0.294489295
60%,LambdaRank,-0.295501399
60%,LambdaRank,-0.301269481
60%,LambdaRank,-0.301653369
60%,LambdaRank,-0.307330457
60%,LambdaRank,-0.309512322
60%,LambdaRank,-0.310367859
60%,LambdaRank,-0.316264688
60%,LambdaRank,-0.31638858
60%,LambdaRank,-0.323193946
60%,LambdaRank,-0.330243225
60%,LambdaRank,-0.330860478
60%,LambdaRank,-0.331786319
60%,LambdaRank,-0.333919675
60%,LambdaRank,-0.335854386
60%,LambdaRank,-0.336186467
60%,LambdaRank,-0.340930232
60%,LambdaRank,-0.342308132
60%,LambdaRank,-0.343231318
60%,LambdaRank,-0.345415428
60%,LambdaRank,-0.348235303
60%,LambdaRank,-0.350717359
60%,LambdaRank,-0.351036275
60%,LambdaRank,-0.352754928
60%,LambdaRank,-0.363169057
60%,LambdaRank,-0.363301924
60%,LambdaRank,-0.366026469
60%,LambdaRank,-0.374279972
60%,LambdaRank,-0.375135977
60%,LambdaRank,-0.377187307
60%,LambdaRank,-0.378161708
60%,LambdaRank,-0.379510104
60%,LambdaRank,-0.380776626
60%,LambdaRank,-0.381190861
60%,LambdaRank,-0.386454179
60%,LambdaRank,-0.388917288
60%,LambdaRank,-0.39045547
60%,LambdaRank,-0.393230954
60%,LambdaRank,-0.395970781
60%,LambdaRank,-0.400212531
60%,LambdaRank,-0.403244376
60%,LambdaRank,-0.408183458
60%,LambdaRank,-0.409853903
60%,LambdaRank,-0.413681604
60%,LambdaRank,-0.413683297
60%,LambdaRank,-0.413709581
60%,LambdaRank,-0.422702237
60%,LambdaRank,-0.425992241
60%,LambdaRank,-0.426623667
60%,LambdaRank,-0.426813652
60%,LambdaRank,-0.429493458
60%,LambdaRank,-0.430356475
60%,LambdaRank,-0.4370525
60%,LambdaRank,-0.437965507
60%,LambdaRank,-0.441039202
60%,LambdaRank,-0.442114187
60%,LambdaRank,-0.443966582
60%,LambdaRank,-0.446098316
60%,LambdaRank,-0.449007738
60%,LambdaRank,-0.45394139
60%,LambdaRank,-0.454575939
60%,LambdaRank,-0.459015283
60%,LambdaRank,-0.46448849
60%,LambdaRank,-0.469603256
60%,LambdaRank,-0.474045693
60%,LambdaRank,-0.476943452
60%,LambdaRank,-0.482360254
60%,LambdaRank,-0.483118148
60%,LambdaRank,-0.484614321
60%,LambdaRank,-0.492035982
60%,LambdaRank,-0.4985916
60%,LambdaRank,-0.500263905
60%,LambdaRank,-0.50038308
60%,LambdaRank,-0.500718511
60%,LambdaRank,-0.500831433
60%,LambdaRank,-0.501629919
60%,LambdaRank,-0.502607273
60%,LambdaRank,-0.50502666
60%,LambdaRank,-0.507155831
