stock_code,年份,公司名称,评级日期,WindESG评级,ESG,管理实践得分,争议事件得分,E,S,治理得分,证监会行业,Wind行业
300939,2021,秋田微,2021/8/1,BBB,6.01,3.04,2.97,1.57,3.38,6.43,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
300940,2021,南极光,2021/8/1,BBB,6.24,3.24,3,1.57,3.47,7.06,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
300941,2021,创识科技,2021/8/1,BBB,6.64,3.64,3,0,4.2,7.23,软件和信息技术服务业,互联网软件与服务Ⅲ
300942,2021,易瑞生物,2021/8/1,AA,7.94,5.05,2.89,5.86,7.01,7.8,医药制造业,医疗保健设备与用品
300943,2021,春晖智控,2021/8/1,BBB,6.01,3.16,2.86,0,5.04,6.58,通用设备制造业,机械
300945,2021,曼卡龙,2021/8/1,BB,5.64,2.67,2.97,0,3.25,6.19,零售业,纺织品、服装与奢侈品
300946,2021,恒而达,2021/8/1,BB,5.66,2.7,2.97,1.19,2.65,6.88,金属制品业,机械
300947,2021,德必集团,2021/8/1,BBB,6.75,3.74,3,0.77,6.03,5.98,商务服务业,专业服务
300948,2021,冠中生态,2021/8/1,BBB,6.14,3.16,2.98,1.04,5.93,6.29,生态保护和环境治理业,商业服务与用品
300949,2021,奥雅股份,2021/8/1,B,4.73,1.95,2.79,0,1.55,6.51,专业技术服务业,建筑与工程Ⅲ
300950,2021,德固特,2021/8/1,BB,5.89,2.95,2.95,1.36,5.16,5.85,专用设备制造业,电气设备
300951,2021,博硕科技,2021/8/1,BB,5.63,2.63,3,1.57,2.58,5.92,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
300952,2021,恒辉安防,2021/8/1,BBB,6.04,3.09,2.95,0,6.42,4.93,纺织业,纺织品、服装与奢侈品
300953,2021,震裕科技,2021/8/1,BB,5.71,2.83,2.88,0,3.91,6.65,专用设备制造业,机械
300955,2021,嘉亨家化,2021/8/1,BBB,6.11,3.11,3,0.67,4.02,6.98,橡胶和塑料制品业,个人用品Ⅲ
300956,2021,英力股份,2021/8/1,B,5.18,2.3,2.89,0,2.04,5.88,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
300957,2021,贝泰妮,2021/8/1,BB,5.79,2.94,2.85,1.03,4.4,5.88,化学原料和化学制品制造业,个人用品Ⅲ
300958,2021,建工修复,2021/8/1,BB,5.74,2.87,2.86,0,5.91,6.04,生态保护和环境治理业,商业服务与用品
300959,2021,线上线下,2021/8/1,B,4.71,1.71,3,0,0.33,6.02,软件和信息技术服务业,多元电信服务
300960,2021,通业科技,2021/8/1,BBB,5.89,2.9,2.98,0.68,5.31,6.14,铁路、船舶、航空航天和其他运输设备制造业,电气设备
300961,2021,深水海纳,2021/8/1,BBB,6.45,3.45,3,2.5,5.34,6.76,生态保护和环境治理业,商业服务与用品
300962,2021,中金辐照,2021/8/1,AA,8.08,5.07,3,5.86,7.51,7.43,其他制造业,医疗保健设备与用品
300963,2021,中洲特材,2021/8/1,BB,5.93,2.93,3,0.89,5.27,5.49,有色金属冶炼和压延加工业,金属、非金属与采矿
300964,2021,本川智能,2021/8/12,BB,6.2,3.2,3,2.29,3.69,6.4,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
300965,2021,恒宇信通,2021/8/1,A,7.24,4.23,3,0,7.15,6.47,计算机、通信和其他电子设备制造业,航空航天与国防Ⅲ
300966,2021,共同药业,2021/8/1,BB,5.63,2.71,2.92,1.49,3.24,6.04,医药制造业,制药
300967,2021,晓鸣股份,2021/5/6,BB,5.9,2.95,2.95,3.17,3.06,5.8,畜牧业,食品
300968,2021,格林精密,2021/8/1,BB,5.37,2.41,2.96,0,2.29,6,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
300969,2021,恒帅股份,2021/8/1,BBB,6.11,3.16,2.95,0,5.02,5.96,汽车制造业,汽车零配件
300970,2021,华绿生物,2021/8/1,BB,5.55,2.58,2.96,0,3.83,6.23,农业,食品
300971,2021,博亚精工,2021/8/1,BBB,6.63,3.66,2.97,1.19,6.3,6.38,通用设备制造业,机械
300972,2021,万辰集团,2021/8/1,BB,5.87,2.87,3,0,4.46,6.76,农业,食品
300973,2021,立高食品,2021/8/1,BB,5.7,2.7,3,0,4.41,6.22,食品制造业,食品
300975,2021,商络电子,2021/8/1,BBB,6.02,3.02,3,0,4.22,5.88,批发业,电子设备、仪器和元件
300976,2021,达瑞电子,2021/8/1,BBB,6.01,3.04,2.98,1.57,3.02,6.87,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
300977,2021,深圳瑞捷,2021/8/1,BB,5.68,2.76,2.92,0,2.67,6.94,专业技术服务业,专业服务
300978,2021,东箭科技,2021/8/1,BBB,6.47,3.53,2.93,2.68,5.03,6.1,汽车制造业,汽车零配件
300979,2021,华利集团,2021/8/1,BBB,6.35,3.39,2.96,0.98,4.88,6.73,皮革、毛皮、羽毛及其制品和制鞋业,纺织品、服装与奢侈品
300980,2021,祥源新材,2021/8/1,BB,5.54,2.56,2.97,0,4.32,6.36,橡胶和塑料制品业,化工
300981,2021,中红医疗,2021/8/1,BBB,6.68,3.73,2.95,0,5.49,6.79,橡胶和塑料制品业,医疗保健设备与用品
300982,2021,苏文电能,2021/8/1,B,4.94,2.06,2.88,1.32,1.54,5.96,土木工程建筑业,建筑与工程Ⅲ
300983,2021,尤安设计,2021/8/1,BBB,6.18,3.21,2.97,0.77,4.88,5.44,专业技术服务业,专业服务
300984,2021,金沃股份,2021/8/1,BB,5.96,2.96,3,1.19,4.25,6.04,通用设备制造业,机械
300985,2021,致远新能,2021/8/1,BBB,6.32,3.37,2.95,1.19,5.57,6.08,金属制品业,机械
300986,2021,志特新材,2021/8/1,BB,5.76,2.88,2.89,1.05,5.16,5.31,金属制品业,金属、非金属与采矿
300987,2021,川网传媒,2021/6/17,BB,5.08,2.26,2.82,0,1.81,5.91,互联网和相关服务,信息技术服务
300988,2021,津荣天宇,2021/8/1,BB,5.75,2.8,2.95,0,3.86,5.85,金属制品业,汽车零配件
300989,2021,蕾奥规划,2021/8/1,BB,5.86,2.88,2.98,0,4.11,5.48,专业技术服务业,专业服务
300990,2021,同飞股份,2021/8/1,BBB,6.06,3.06,3,1.16,5.35,6.31,通用设备制造业,电气设备
300991,2021,创益通,2021/8/1,BBB,6.22,3.25,2.98,2.29,4.31,5.83,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
300992,2021,泰福泵业,2021/8/1,BBB,6.67,3.67,3,2.43,5.61,6.48,通用设备制造业,机械
300993,2021,玉马遮阳,2021/8/1,BBB,6.48,3.63,2.85,3.09,6.85,5.59,纺织业,建材Ⅲ
300994,2021,久祺股份,2021/8/19,A,7.31,4.37,2.95,2.08,6.32,6.98,铁路、船舶、航空航天和其他运输设备制造业,休闲设备与用品
300995,2021,奇德新材,2021/8/1,BB,5.71,2.76,2.94,1.42,3.3,6.8,橡胶和塑料制品业,化工
300996,2021,普联软件,2021/8/1,A,7.25,4.25,3,8.83,5.7,6.21,软件和信息技术服务业,软件
300997,2021,欢乐家,2021/8/1,BB,5.98,3.03,2.95,2.41,5.17,5.89,酒、饮料和精制茶制造业,饮料
300998,2021,宁波方正,2021/8/1,BBB,6.88,4.03,2.85,0,7.77,6.23,专用设备制造业,汽车零配件
300999,2021,金龙鱼,2021/3/31,A,7.77,4.83,2.94,5.69,8.23,6.81,农副食品加工业,食品
301000,2021,肇民科技,2021/8/1,BBB,7,4,3,0.68,7.69,5.92,橡胶和塑料制品业,汽车零配件
301001,2021,凯淳股份,2021/8/1,BBB,6.85,3.91,2.94,0,4.68,7.53,互联网和相关服务,互联网软件与服务Ⅲ
301002,2021,崧盛股份,2021/8/1,BBB,6.16,3.17,2.99,1.97,5.21,6.18,计算机、通信和其他电子设备制造业,电气设备
301003,2021,江苏博云,2021/8/1,BBB,6.48,3.49,3,2.85,6.16,5.83,橡胶和塑料制品业,化工
301004,2021,嘉益股份,2021/8/1,BBB,6.39,3.6,2.79,0,5.89,6.5,金属制品业,家庭耐用消费品
301005,2021,超捷股份,2021/8/1,A,7.11,4.11,3,1.35,7.54,6.15,汽车制造业,汽车零配件
301006,2021,迈拓股份,2021/8/1,BBB,6.65,3.65,3,1.97,6.02,6.22,仪器仪表制造业,机械
301007,2021,德迈仕,2021/8/1,BBB,6.24,3.24,3,0,5.3,5.95,汽车制造业,汽车零配件
301008,2021,宏昌科技,2021/8/1,BBB,6.82,3.83,2.99,1.55,6.5,6.6,电气机械和器材制造业,机械
301009,2021,可靠股份,2021/8/1,BB,5.67,2.91,2.76,1.22,3.86,6.13,造纸和纸制品业,个人用品Ⅲ
301010,2021,晶雪节能,2021/8/1,BBB,5.95,3.07,2.88,1.35,5.53,5.43,非金属矿物制品业,金属、非金属与采矿
301011,2021,华立科技,2021/8/1,BB,5.79,2.89,2.9,0,2.52,6.16,文教、工美、体育和娱乐用品制造业,酒店、餐馆与休闲Ⅲ
301012,2021,扬电科技,2021/8/1,BBB,6.28,3.32,2.96,2.51,5.03,6.49,电气机械和器材制造业,电气设备
301013,2021,利和兴,2021/8/1,BBB,6.65,3.68,2.97,1.8,6.25,6.11,专用设备制造业,机械
301015,2021,百洋医药,2021/8/1,B,4.33,1.38,2.95,0,2.84,1.78,批发业,医疗保健设备与用品
301016,2021,雷尔伟,2021/8/1,BBB,6.79,3.79,3,2.72,5.86,6.51,铁路、船舶、航空航天和其他运输设备制造业,机械
301017,2021,漱玉平民,2021/8/1,BBB,6.02,3.05,2.97,0.95,3.08,6.77,零售业,食品与主要用品零售Ⅲ
301018,2021,申菱环境,2021/8/1,BBB,6.14,3.19,2.95,0.4,4.99,6.55,专用设备制造业,机械
301019,2021,宁波色母,2021/8/1,BBB,6.18,3.21,2.96,2.63,5.4,5.64,橡胶和塑料制品业,化工
301020,2021,密封科技,2021/8/1,A,6.96,3.96,3,0,7.51,6.25,通用设备制造业,汽车零配件
301021,2021,英诺激光,2021/8/1,BBB,6.46,3.47,2.99,1.33,5,6.11,专用设备制造业,电子设备、仪器和元件
301022,2021,海泰科,2021/8/1,BBB,6.4,3.4,3,1.65,5.46,6.08,专用设备制造业,机械
301023,2021,江南奕帆,2021/8/1,BB,5.17,2.25,2.92,0.58,2.94,5.95,电气机械和器材制造业,电气设备
301024,2021,霍普股份,2021/8/1,BBB,6.75,3.77,2.97,1.53,6.07,5.76,专业技术服务业,专业服务
301025,2021,读客文化,2021/8/1,BB,5.8,2.87,2.93,0,2.5,6.64,新闻和出版业,媒体Ⅲ
301026,2021,浩通科技,2021/8/1,BBB,6.96,3.96,3,4.75,5.87,6.14,废弃资源综合利用业,金属、非金属与采矿
301027,2021,华蓝集团,2021/8/1,BB,6.05,3.04,3,0,4.18,6.02,专业技术服务业,专业服务
301028,2021,东亚机械,2021/8/1,BBB,6.52,3.66,2.86,1.19,6.33,6.34,通用设备制造业,机械
301029,2021,怡合达,2021/8/1,BBB,6.15,3.15,3,0.72,4.68,5.55,通用设备制造业,电子设备、仪器和元件
301030,2021,仕净科技,2021/8/1,BBB,6.45,3.58,2.88,2.37,6.28,6.44,专用设备制造业,商业服务与用品
301031,2021,中熔电气,2021/8/1,BBB,6.32,3.32,2.99,1.99,4.71,5.73,电气机械和器材制造业,电子设备、仪器和元件
301032,2021,新柴股份,2021/8/1,BBB,6.16,3.16,3,0,5.55,5.96,通用设备制造业,机械
301033,2021,迈普医学,2021/8/1,BBB,6.73,3.75,2.97,1.18,6.22,6.94,专用设备制造业,生物科技Ⅲ
301035,2021,润丰股份,2021/8/1,BBB,6.34,3.46,2.87,2.75,5.5,6.44,化学原料和化学制品制造业,化工
301036,2021,双乐股份,2021/8/1,BBB,6.35,3.44,2.91,3.98,5.12,5.57,化学原料和化学制品制造业,化工
301037,2021,保立佳,2021/8/1,BB,5.69,2.84,2.85,1.78,4.21,5.99,化学原料和化学制品制造业,化工
301038,2021,深水规院,2021/8/11,BB,6,3.03,2.97,0.77,3.71,6.34,专业技术服务业,专业服务
301040,2021,中环海陆,2021/8/10,BBB,6.6,3.65,2.95,1.83,5.98,6.35,金属制品业,机械
301041,2021,金百泽,2021/8/18,BBB,6.3,3.3,3,2.46,4.51,5.74,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
301042,2021,安联锐视,2021/8/12,BBB,5.97,3.16,2.8,1.66,3.29,6.98,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
301043,2021,绿岛风,2021/8/18,BBB,6.58,3.58,3,3.59,5.38,6.27,通用设备制造业,电气设备
301045,2021,天禄科技,2021/8/20,BBB,6.07,3.13,2.94,2.47,4.36,5.28,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
301046,2021,能辉科技,2021/8/24,BBB,6.57,3.58,2.99,1.26,7.4,6.25,专业技术服务业,电气设备
301047,2021,义翘神州,2021/8/23,BBB,6.5,3.51,2.99,0.93,6.95,5.98,研究和试验发展,生命科学工具和服务Ⅲ
301048,2021,金鹰重工,2021/8/25,BBB,6.32,3.34,2.98,1.71,5.28,5.99,铁路、船舶、航空航天和其他运输设备制造业,机械
301049,2021,超越科技,2021/8/31,BBB,6.57,3.63,2.94,3.2,5.72,6.46,生态保护和环境治理业,商业服务与用品
301050,2021,雷电微力,2021/8/31,A,7.46,4.71,2.75,3.03,7.89,6.3,计算机、通信和其他电子设备制造业,航空航天与国防Ⅲ
301051,2021,信濠光电,2021/9/3,BBB,5.99,3.23,2.76,5.44,2.87,6.45,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
301052,2021,果麦文化,2021/9/6,BB,5.78,2.87,2.91,0,2.87,6.23,新闻和出版业,媒体Ⅲ
301053,2021,远信工业,2021/9/8,BB,5.99,2.99,3,0.85,4.73,5.78,专用设备制造业,机械
301055,2021,张小泉,2021/9/13,BBB,6.58,3.6,2.98,0,6.08,6.26,金属制品业,家庭耐用消费品
301056,2021,森赫股份,2021/9/14,BBB,6.42,3.45,2.97,1.6,5.43,6.34,通用设备制造业,机械
301057,2021,汇隆新材,2021/9/16,BBB,6.03,3.05,2.97,2.94,4.3,5.68,化学纤维制造业,化工
301058,2021,中粮科工,2021/9/16,BB,6.03,3.03,2.99,5.12,3.67,4.95,专业技术服务业,专业服务
301059,2021,金三江,2021/9/20,BBB,6.52,3.56,2.96,2.3,5.69,7.03,化学原料和化学制品制造业,化工
301060,2021,兰卫医学,2021/9/20,BBB,6.24,3.27,2.97,0.89,5.02,6.26,卫生,医疗保健提供商与服务
301061,2021,匠心家居,2021/9/20,BBB,6.69,3.69,3,0,6.15,6.53,家具制造业,家庭耐用消费品
301062,2021,上海艾录,2021/9/21,A,7.78,4.8,2.97,4.7,7.46,7.43,造纸和纸制品业,容器与包装
301063,2021,海锅股份,2021/10/1,BBB,6.49,3.59,2.9,1.78,6,6.11,金属制品业,机械
301065,2021,本立科技,2021/9/21,BBB,6.33,3.34,2.99,0.92,7.51,5.76,化学原料和化学制品制造业,化工
301066,2021,万事利,2021/9/29,A,7,4.06,2.94,5.89,6.14,5.48,纺织服装、服饰业,纺织品、服装与奢侈品
301067,2021,显盈科技,2021/9/29,BB,5.76,2.81,2.95,0,3.3,6.23,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
301068,2021,大地海洋,2021/10/5,BBB,6.59,3.6,2.99,3.26,6.27,5.81,废弃资源综合利用业,商业服务与用品
301069,2021,凯盛新材,2021/10/4,BBB,6.41,3.53,2.89,2.6,6.59,5.83,化学原料和化学制品制造业,化工
301070,2021,开勒股份,2021/9/30,BB,6.2,3.27,2.93,0,5.74,6.19,通用设备制造业,机械
301071,2021,力量钻石,2021/10/1,BBB,6.06,3.12,2.95,1.7,5.35,5.58,非金属矿物制品业,金属、非金属与采矿
301072,2021,中捷精工,2021/10/6,A,7.1,4.1,3,4.47,6.08,6.21,汽车制造业,汽车零配件
301075,2021,多瑞医药,2021/10/6,BB,5.83,2.88,2.95,1.42,4.4,5.66,医药制造业,制药
301076,2021,新瀚新材,2021/10/18,BBB,6.62,3.68,2.94,2.63,7.59,5.54,化学原料和化学制品制造业,化工
301077,2021,星华新材,2021/10/7,BBB,6.39,3.45,2.94,3.01,5.81,5.86,化学原料和化学制品制造业,化工
301078,2021,孩子王,2021/10/21,BB,5.61,2.74,2.86,0,2.78,6.36,零售业,食品与主要用品零售Ⅲ
301079,2021,维克液压,2021/10/26,BBB,6.07,3.14,2.92,1.55,4.58,6.14,通用设备制造业,机械
301080,2021,百普赛斯,2021/10/25,BBB,6.44,3.53,2.92,1.28,6.4,6.03,研究和试验发展,生物科技Ⅲ
301081,2021,严牌股份,2021/10/27,BBB,6.43,3.58,2.85,1.19,5.4,7.11,专用设备制造业,机械
301082,2021,久盛电气,2021/11/3,BBB,6.34,3.37,2.96,2.01,4.94,7.3,电气机械和器材制造业,电气设备
301083,2021,百胜智能,2021/10/28,BBB,6.68,3.7,2.99,2.29,5.36,6.18,专用设备制造业,电子设备、仪器和元件
301085,2021,亚康万玮,2021/10/25,BBB,6.63,3.63,3,0,4.94,6.31,批发业,信息技术服务
301086,2021,鸿富瀚,2021/10/27,BBB,6.44,3.49,2.95,2.29,5.05,5.81,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
301087,2021,可孚医疗,2021/11/1,A,7,4.05,2.95,1.78,6.86,6.01,专用设备制造业,医疗保健设备与用品
301089,2021,拓新药业,2021/11/3,BBB,6.93,4.06,2.87,5.13,6.19,5.88,医药制造业,制药
301090,2021,华润化学材料,2021/11/2,BBB,6.24,3.27,2.97,3.23,4.57,6.07,化学原料和化学制品制造业,化工
301091,2021,深城交,2021/11/5,BBB,6.64,3.68,2.96,0,5.97,6.04,专业技术服务业,专业服务
301092,2021,争光股份,2021/11/9,BBB,6.12,3.19,2.92,2.98,4.41,6.13,化学原料和化学制品制造业,化工
301093,2021,华兰股份,2021/11/8,AA,8.36,5.44,2.92,7.85,8.46,7.13,医药制造业,医疗保健设备与用品
301096,2021,百诚医药,2021/12/27,BB,5.91,2.9,3,1.24,4.17,6.06,研究和试验发展,生命科学工具和服务Ⅲ
301098,2021,金埔园林,2021/11/19,B,4.96,1.96,3,0.07,1.76,6.25,土木工程建筑业,建筑与工程Ⅲ
301099,2021,雅创电子,2021/11/29,BBB,6.31,3.33,2.97,0,5.33,5.65,批发业,电子设备、仪器和元件
301100,2021,风光股份,2021/12/24,BB,5.85,2.88,2.96,1.56,5.15,5.5,化学原料和化学制品制造业,化工
301101,2021,明月镜片,2021/12/23,A,7.47,4.47,2.99,6.94,6.38,6.31,专用设备制造业,专营零售
301108,2021,洁雅股份,2021/12/10,BBB,6.36,3.46,2.9,2.13,5.17,5.64,化学原料和化学制品制造业,家庭用品Ⅲ
301111,2021,粤万年青,2021/12/14,BBB,6.15,3.23,2.92,1.38,5.37,6.07,医药制造业,制药
301113,2021,雅艺科技,2021/12/29,BB,5.93,3.02,2.9,0,4.28,6.22,家具制造业,家庭耐用消费品
301118,2021,恒光股份,2021/11/25,BBB,6.71,3.71,3,3.9,6.42,5.56,化学原料和化学制品制造业,化工
301119,2021,正强股份,2021/11/29,A,7.47,4.47,3,6.67,7.05,5.6,汽车制造业,汽车零配件
301126,2021,达嘉维康,2021/12/14,BB,5.53,2.58,2.95,1.8,2.22,5.88,批发业,医疗保健提供商与服务
301128,2021,强瑞技术,2021/11/17,BBB,6.54,3.57,2.97,1.55,6.14,5.99,专用设备制造业,机械
301129,2021,瑞纳智能,2021/11/9,BBB,6.87,3.9,2.97,1.71,6.86,6.33,仪器仪表制造业,机械
301133,2021,金钟股份,2021/12/3,BBB,6.83,3.94,2.89,0.68,6.79,6.6,汽车制造业,汽车零配件
301138,2021,华研精机,2021/12/22,BBB,6.61,3.64,2.97,0.31,5.9,7.29,专用设备制造业,机械
301149,2021,隆华新材,2021/11/17,BBB,6.35,3.37,2.97,2.58,5.05,6.62,化学原料和化学制品制造业,化工
301155,2021,海力风电,2021/12/1,BBB,6.18,3.27,2.91,2.42,5.15,6.26,电气机械和器材制造业,电气设备
301167,2021,建研设计,2021/12/13,BBB,6.69,3.79,2.9,0.77,6.13,5.99,专业技术服务业,专业服务
301168,2021,通灵股份,2021/12/17,BB,5.42,2.51,2.91,1.16,2.96,6.49,电气机械和器材制造业,电气设备
301169,2021,零点有数,2021/11/10,BB,5.99,3.02,2.97,0,4.24,5.83,商务服务业,专业服务
301177,2021,迪阿股份,2021/12/22,BB,5.42,2.5,2.92,0,3.68,5.27,零售业,纺织品、服装与奢侈品
301178,2021,天亿马,2021/11/19,A,7.25,4.34,2.91,0,6.25,7,软件和信息技术服务业,信息技术服务
301179,2021,泽宇智能,2021/12/15,BBB,6.17,3.17,3,1.26,5.63,6.39,软件和信息技术服务业,电气设备
301180,2021,万祥科技,2021/11/23,BBB,6.28,3.3,2.98,0.72,4.91,5.79,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
301182,2021,凯旺科技,2021/12/30,BB,5.78,2.83,2.95,0,3.74,5.76,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
301185,2021,鸥玛软件,2021/11/26,BBB,5.98,3.26,2.72,0,5.83,3.5,软件和信息技术服务业,综合消费者服务Ⅲ
301186,2021,超达装备,2021/12/30,BBB,6.33,3.49,2.84,0,6.72,5.37,专用设备制造业,汽车零配件
301188,2021,力诺特玻,2021/11/18,A,7.45,4.7,2.75,3.99,7.1,7.88,非金属矿物制品业,容器与包装
301190,2021,善水科技,2021/12/31,BBB,6.11,3.16,2.95,2.44,5.2,5.74,化学原料和化学制品制造业,化工
301192,2021,泰祥股份,2021/10/17,BB,6.61,3.63,2.99,1.37,6.35,5.89,汽车制造业,汽车零配件
301193,2021,家联科技,2021/12/16,BBB,7.09,4.24,2.85,3.8,6.82,6.15,橡胶和塑料制品业,家庭耐用消费品
301198,2021,喜悦智行,2021/12/9,BBB,6.7,3.72,2.97,2.22,6.98,6.63,橡胶和塑料制品业,化工
301199,2021,迈赫股份,2021/12/14,BB,5.81,2.86,2.95,0,4.22,6.35,专用设备制造业,机械
301211,2021,亨迪药业,2021/12/29,BBB,6.17,3.24,2.92,2.14,4.64,6.29,医药制造业,制药
301213,2021,观想科技,2021/12/13,BBB,6.88,3.96,2.92,0,6.1,5.75,软件和信息技术服务业,信息技术服务
301221,2021,光庭信息,2021/12/29,BBB,6.67,3.77,2.9,0,5.29,6.08,软件和信息技术服务业,软件
301321,2021,翰博高新,2021/8/1,BB,5.08,2.28,2.8,0,2.05,5.83,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
430047,2021,诺思兰德,2021/8/1,BBB,6.27,3.3,2.97,1.21,5.11,6.28,医药制造业,生物科技Ⅲ
430090,2021,同辉信息,2021/8/16,BBB,6.42,3.6,2.82,4.09,5.59,5.04,软件和信息技术服务业,半导体产品与半导体设备
430198,2021,微创光电,2021/8/1,BB,5.82,2.85,2.97,1.79,3.6,5.32,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
430418,2021,苏轴股份,2021/8/1,BB,5.72,2.72,3,1.31,3.18,6.29,通用设备制造业,机械
430489,2021,佳先股份,2021/8/1,BBB,6.34,3.39,2.95,0.84,7.06,6.43,化学原料和化学制品制造业,化工
430510,2021,丰光精密,2021/8/1,BB,5.93,2.94,2.99,1.96,3.4,6.51,金属制品业,机械
600000,2021,浦发银行,2021/4/3,BBB,6.29,4.64,1.64,7.04,5.54,7.82,货币金融服务,商业银行
