stock_code,qid_date,real_return,close,pclose,volume,real_date
300855,20221019,0.017773,52.11,51.2,1968877,20221020
301195,20221019,0.011966,68.5,67.69,815470,20221020
300007,20221019,0.00931,18.43,18.26,10011521,20221020
300094,20221019,-0.006073,4.91,4.94,19522000,20221020
300496,20221019,-0.011264,107.09,108.31,5412327,20221020
300627,20221019,-0.037025,30.43,31.6,3751604,20221020
300568,20221019,-0.055325,20.49,21.69,46677571,20221020
300568,20221019,-0.055325,20.49,21.69,46677571,20221020
300438,20221019,-0.084095,71.12,77.65,21920361,20221020
301155,20221020,0.063223,113.01,106.29,5674041,20221021
300633,20221020,0.061184,59.49,56.06,11623646,20221021
300580,20221020,0.02254,18.6,18.19,2001151,20221021
300003,20221020,0.022427,25.53,24.97,25730983,20221021
301195,20221020,0.021898,70,68.5,1012295,20221021
301349,20221020,0.014283,122.85,121.12,721362,20221021
300723,20221020,0.005126,27.45,27.31,2054859,20221021
300723,20221020,0.005126,27.45,27.31,2054859,20221021
300951,20221020,0.00365,49.49,49.31,901191,20221021
300007,20221020,-0.011394,18.22,18.43,7413172,20221021
301269,20221020,-0.014641,102.97,104.5,6924531,20221021
300986,20221020,-0.027885,35.21,36.22,1881759,20221021
300662,20221020,-0.029485,31.27,32.22,2184000,20221021
300568,20221020,-0.030259,19.87,20.49,29823191,20221021
300871,20221020,-0.036281,25.5,26.46,6577542,20221021
300796,20221020,-0.041624,18.65,19.46,4182845,20221021
300896,20221020,-0.043791,452,472.7,1853642,20221021
300620,20221021,0.058841,34.73,32.8,3944025,20221024
300887,20221021,0,39.3,39.3,2233535,20221024
300832,20221021,-0.005867,61,61.36,15784083,20221024
300832,20221021,-0.005867,61,61.36,15784083,20221024
300832,20221021,-0.005867,61,61.36,15784083,20221024
300832,20221021,-0.005867,61,61.36,15784083,20221024
300075,20221021,-0.00786,16.41,16.54,23575585,20221024
301179,20221021,-0.008543,39.46,39.8,1406976,20221024
301193,20221021,-0.01296,38.08,38.58,1019699,20221024
301129,20221021,-0.02197,64.55,66,1043937,20221024
301129,20221021,-0.02197,64.55,66,1043937,20221024
301129,20221021,-0.02197,64.55,66,1043937,20221024
301129,20221021,-0.02197,64.55,66,1043937,20221024
300354,20221021,-0.026935,40.1,41.21,3922185,20221024
300354,20221021,-0.026935,40.1,41.21,3922185,20221024
301155,20221021,-0.029378,109.69,113.01,3927885,20221024
300684,20221021,-0.034104,16.71,17.3,9473099,20221024
300119,20221021,-0.03481,21.35,22.12,4928404,20221024
300979,20221021,-0.036773,43.22,44.87,2871236,20221024
300979,20221021,-0.036773,43.22,44.87,2871236,20221024
300979,20221021,-0.036773,43.22,44.87,2871236,20221024
300979,20221021,-0.036773,43.22,44.87,2871236,20221024
300634,20221021,0.199877,19.57,16.31,57683406,20221024
300634,20221021,0.199877,19.57,16.31,57683406,20221024
300855,20221021,0.028788,52.89,51.41,2996028,20221024
300887,20221021,0,39.3,39.3,2233535,20221024
300033,20221021,-0.000377,79.62,79.65,5113978,20221024
301219,20221021,-0.001005,79.52,79.6,1117614,20221024
300373,20221021,-0.011716,50.61,51.21,7133402,20221024
300610,20221021,-0.030956,14.4,14.86,5021720,20221024
300979,20221021,-0.036773,43.22,44.87,2871236,20221024
300595,20221021,-0.062597,42.23,45.05,23409412,20221024
300795,20221024,0.082534,25.97,23.99,1186000,20221025
300724,20221024,0.061718,137.45,129.46,10775333,20221025
300639,20221024,0.049638,20.3,19.34,19469335,20221025
300396,20221024,0.045494,23.9,22.86,16890500,20221025
300494,20221024,0.033288,15.21,14.72,11721600,20221025
300481,20221024,0.015477,32.15,31.66,11932844,20221025
300627,20221024,0.014575,32.02,31.56,5631656,20221025
300627,20221024,0.014575,32.02,31.56,5631656,20221025
300627,20221024,0.014575,32.02,31.56,5631656,20221025
300627,20221024,0.014575,32.02,31.56,5631656,20221025
300681,20221024,0.012036,41.2,40.71,4535950,20221025
301349,20221024,0.008281,124.2,123.18,711953,20221025
300179,20221024,0.004458,13.52,13.46,7003274,20221025
301269,20221024,0.002551,102.17,101.91,6809185,20221025
301269,20221024,0.002551,102.17,101.91,6809185,20221025
300887,20221024,0.002545,39.4,39.3,1601791,20221025
300354,20221024,0.000499,40.12,40.1,2065900,20221025
300033,20221024,-0.001256,79.52,79.62,4015895,20221025
300033,20221024,-0.001256,79.52,79.62,4015895,20221025
300638,20221024,-0.002163,18.45,18.49,4658188,20221025
300638,20221024,-0.002163,18.45,18.49,4658188,20221025
300638,20221024,-0.002163,18.45,18.49,4658188,20221025
300638,20221024,-0.002163,18.45,18.49,4658188,20221025
300638,20221024,-0.002163,18.45,18.49,4658188,20221025
300638,20221024,-0.002163,18.45,18.49,4658188,20221025
300638,20221024,-0.002163,18.45,18.49,4658188,20221025
300750,20221024,-0.005742,401.7,404.02,14039050,20221025
300750,20221024,-0.005742,401.7,404.02,14039050,20221025
300750,20221024,-0.005742,401.7,404.02,14039050,20221025
300750,20221024,-0.005742,401.7,404.02,14039050,20221025
300750,20221024,-0.005742,401.7,404.02,14039050,20221025
300750,20221024,-0.005742,401.7,404.02,14039050,20221025
300750,20221024,-0.005742,401.7,404.02,14039050,20221025
300750,20221024,-0.005742,401.7,404.02,14039050,20221025
300382,20221024,-0.005973,23.3,23.44,8245703,20221025
300684,20221024,-0.00778,16.58,16.71,7312901,20221025
300979,20221024,-0.015733,42.54,43.22,3477217,20221025
300979,20221024,-0.015733,42.54,43.22,3477217,20221025
300699,20221024,-0.0186,80.2,81.72,6021051,20221025
300054,20221024,-0.019778,20.32,20.73,17305655,20221025
301095,20221024,-0.021695,115.44,118,3256713,20221025
300401,20221024,-0.026243,14.1,14.48,15324825,20221025
300073,20221024,-0.029644,63.83,65.78,18996981,20221025
300073,20221024,-0.029644,63.83,65.78,18996981,20221025
300453,20221024,-0.033557,8.64,8.94,7570916,20221025
300019,20221024,-0.038854,15.09,15.7,8984360,20221025
300595,20221024,-0.047596,40.22,42.23,22888821,20221025
300595,20221024,-0.047596,40.22,42.23,22888821,20221025
300595,20221024,-0.047596,40.22,42.23,22888821,20221025
300595,20221024,-0.047596,40.22,42.23,22888821,20221025
300595,20221024,-0.047596,40.22,42.23,22888821,20221025
300634,20221024,-0.053654,18.52,19.57,39945746,20221025
300630,20221025,0.141366,26.24,22.99,14684202,20221026
300630,20221025,0.141366,26.24,22.99,14684202,20221026
300682,20221025,0.124724,25.43,22.61,16871473,20221026
300682,20221025,0.124724,25.43,22.61,16871473,20221026
300451,20221025,0.109459,8.21,7.4,92969505,20221026
300451,20221025,0.109459,8.21,7.4,92969505,20221026
301102,20221025,0.103267,27.35,24.79,2708639,20221026
300792,20221025,0.100579,26.59,24.16,6397621,20221026
300792,20221025,0.100579,26.59,24.16,6397621,20221026
300792,20221025,0.100579,26.59,24.16,6397621,20221026
300316,20221025,0.094471,76.81,70.18,20620785,20221026
300316,20221025,0.094471,76.81,70.18,20620785,20221026
300316,20221025,0.094471,76.81,70.18,20620785,20221026
300532,20221025,0.07619,18.08,16.8,37558543,20221026
300532,20221025,0.07619,18.08,16.8,37558543,20221026
300685,20221025,0.07337,23.7,22.08,9664956,20221026
300685,20221025,0.07337,23.7,22.08,9664956,20221026
300142,20221025,0.06007,39.53,37.29,29227345,20221026
300811,20221025,0.059931,107,100.95,1397883,20221026
300811,20221025,0.059931,107,100.95,1397883,20221026
300811,20221025,0.059931,107,100.95,1397883,20221026
300811,20221025,0.059931,107,100.95,1397883,20221026
300811,20221025,0.059931,107,100.95,1397883,20221026
300496,20221025,0.054152,104.73,99.35,6566971,20221026
300496,20221025,0.054152,104.73,99.35,6566971,20221026
300496,20221025,0.054152,104.73,99.35,6566971,20221026
300496,20221025,0.054152,104.73,99.35,6566971,20221026
300358,20221025,0.052963,16.7,15.86,19462502,20221026
300638,20221025,0.04878,19.35,18.45,7402083,20221026
300181,20221025,0.048563,10.58,10.09,27333380,20221026
301269,20221025,0.047861,107.06,102.17,10313032,20221026
301269,20221025,0.047861,107.06,102.17,10313032,20221026
300413,20221025,0.044146,21.76,20.84,26239998,20221026
300413,20221025,0.044146,21.76,20.84,26239998,20221026
300413,20221025,0.044146,21.76,20.84,26239998,20221026
300413,20221025,0.044146,21.76,20.84,26239998,20221026
300294,20221025,0.041571,31.82,30.55,7551373,20221026
300700,20221025,0.040398,34.51,33.17,5122520,20221026
300504,20221025,0.038043,17.19,16.56,5419043,20221026
300487,20221025,0.037691,79.29,76.41,3509924,20221026
301302,20221025,0.035742,65.78,63.51,3616955,20221026
301302,20221025,0.035742,65.78,63.51,3616955,20221026
300767,20221025,0.035416,45.9,44.33,1883282,20221026
300767,20221025,0.035416,45.9,44.33,1883282,20221026
300767,20221025,0.035416,45.9,44.33,1883282,20221026
300767,20221025,0.035416,45.9,44.33,1883282,20221026
301266,20221025,0.035096,67.54,65.25,2666661,20221026
300653,20221025,0.034943,46.5,44.93,7345940,20221026
300803,20221025,0.034833,44.86,43.35,9940144,20221026
300803,20221025,0.034833,44.86,43.35,9940144,20221026
300803,20221025,0.034833,44.86,43.35,9940144,20221026
300726,20221025,0.033798,45.27,43.79,5431221,20221026
300184,20221025,0.030516,4.39,4.26,17232403,20221026
300349,20221025,0.029016,9.93,9.65,4094838,20221026
300873,20221025,0.028933,28.45,27.65,3156884,20221026
300928,20221025,0.024571,44.2,43.14,1728200,20221026
300928,20221025,0.024571,44.2,43.14,1728200,20221026
300994,20221025,0.024561,20.44,19.95,1941776,20221026
301091,20221025,0.024352,19.77,19.3,2695821,20221026
300393,20221025,0.023039,16.43,16.06,39645016,20221026
300284,20221025,0.021352,5.74,5.62,10268312,20221026
300761,20221025,0.021114,38.69,37.89,8566607,20221026
300761,20221025,0.021114,38.69,37.89,8566607,20221026
300955,20221025,0.020723,23.15,22.68,538900,20221026
300955,20221025,0.020723,23.15,22.68,538900,20221026
300590,20221025,0.0203,11.56,11.33,10697344,20221026
300590,20221025,0.0203,11.56,11.33,10697344,20221026
300775,20221025,0.018704,45.75,44.91,17083835,20221026
300918,20221025,0.015439,8.55,8.42,2764553,20221026
300918,20221025,0.015439,8.55,8.42,2764553,20221026
301031,20221025,0.015088,173.58,171,421972,20221026
300888,20221025,0.013832,68.9,67.96,1620798,20221026
300888,20221025,0.013832,68.9,67.96,1620798,20221026
300888,20221025,0.013832,68.9,67.96,1620798,20221026
300048,20221025,0.01341,5.29,5.22,10735160,20221026
300627,20221025,0.01218,32.41,32.02,4932602,20221026
300627,20221025,0.01218,32.41,32.02,4932602,20221026
300887,20221025,0.01066,39.82,39.4,2245666,20221026
300596,20221025,0.010181,63.5,62.86,3147221,20221026
300596,20221025,0.010181,63.5,62.86,3147221,20221026
300894,20221025,0.009965,23.31,23.08,2093976,20221026
300894,20221025,0.009965,23.31,23.08,2093976,20221026
300894,20221025,0.009965,23.31,23.08,2093976,20221026
300673,20221025,0.006678,18.09,17.97,13167669,20221026
300681,20221025,0.001456,41.26,41.2,3695890,20221026
300553,20221025,0.00072,55.59,55.55,1219780,20221026
300115,20221025,0,12.43,12.43,33775045,20221026
300115,20221025,0,12.43,12.43,33775045,20221026
301073,20221025,0,68.66,68.66,2416711,20221026
300750,20221025,-0.001593,401.06,401.7,14072386,20221026
300750,20221025,-0.001593,401.06,401.7,14072386,20221026
300750,20221025,-0.001593,401.06,401.7,14072386,20221026
300967,20221025,-0.003137,15.89,15.94,5266387,20221026
300733,20221025,-0.009551,23.85,24.08,2062780,20221026
300394,20221025,-0.009563,29,29.28,7751781,20221026
300394,20221025,-0.009563,29,29.28,7751781,20221026
300394,20221025,-0.009563,29,29.28,7751781,20221026
300394,20221025,-0.009563,29,29.28,7751781,20221026
301162,20221025,-0.010386,80.99,81.84,688808,20221026
300360,20221025,-0.010462,11.35,11.47,24477299,20221026
300718,20221025,-0.010584,27.11,27.4,8279261,20221026
300580,20221025,-0.017933,20.81,21.19,6771022,20221026
300041,20221025,-0.019255,15.79,16.1,26746533,20221026
301349,20221025,-0.019324,121.8,124.2,1323307,20221026
301349,20221025,-0.019324,121.8,124.2,1323307,20221026
301349,20221025,-0.019324,121.8,124.2,1323307,20221026
300772,20221025,-0.021058,19.99,20.42,21765778,20221026
300699,20221025,-0.021197,78.5,80.2,6178324,20221026
300073,20221025,-0.021463,62.46,63.83,19332853,20221026
300073,20221025,-0.021463,62.46,63.83,19332853,20221026
300073,20221025,-0.021463,62.46,63.83,19332853,20221026
300073,20221025,-0.021463,62.46,63.83,19332853,20221026
689009,20221025,-0.030942,34.45,35.55,8734733,20221026
689009,20221025,-0.030942,34.45,35.55,8734733,20221026
689009,20221025,-0.030942,34.45,35.55,8734733,20221026
300680,20221025,-0.034812,28.28,29.3,4717483,20221026
301004,20221026,0.200064,37.73,31.44,6898454,20221027
301004,20221026,0.200064,37.73,31.44,6898454,20221027
300607,20221026,0.06091,15.85,14.94,29715995,20221027
300430,20221026,0.058519,14.29,13.5,11705199,20221027
300181,20221026,0.031191,10.91,10.58,40377838,20221027
301193,20221026,0.029302,35.83,34.81,2501597,20221027
301193,20221026,0.029302,35.83,34.81,2501597,20221027
301193,20221026,0.029302,35.83,34.81,2501597,20221027
301193,20221026,0.029302,35.83,34.81,2501597,20221027
300166,20221026,0.029268,8.44,8.2,52650360,20221027
300059,20221026,0.019048,16.05,15.75,343585090,20221027
300059,20221026,0.019048,16.05,15.75,343585090,20221027
300059,20221026,0.019048,16.05,15.75,343585090,20221027
300059,20221026,0.019048,16.05,15.75,343585090,20221027
300059,20221026,0.019048,16.05,15.75,343585090,20221027
300059,20221026,0.019048,16.05,15.75,343585090,20221027
300059,20221026,0.019048,16.05,15.75,343585090,20221027
300059,20221026,0.019048,16.05,15.75,343585090,20221027
300059,20221026,0.019048,16.05,15.75,343585090,20221027
300776,20221026,0.016702,174.1,171.24,3681843,20221027
300079,20221026,0.01636,4.97,4.89,24865265,20221027
300587,20221026,0.016268,10.62,10.45,20798129,20221027
300357,20221026,0.01575,50.95,50.16,4122070,20221027
300357,20221026,0.01575,50.95,50.16,4122070,20221027
300357,20221026,0.01575,50.95,50.16,4122070,20221027
300893,20221026,0.015665,31.77,31.28,1774930,20221027
300498,20221026,0.014262,18.49,18.23,77292827,20221027
300498,20221026,0.014262,18.49,18.23,77292827,20221027
300498,20221026,0.014262,18.49,18.23,77292827,20221027
300498,20221026,0.014262,18.49,18.23,77292827,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300413,20221026,0.013787,22.06,21.76,14025477,20221027
300358,20221026,0.013772,16.93,16.7,14644796,20221027
300451,20221026,0.01218,8.31,8.21,57008615,20221027
300451,20221026,0.01218,8.31,8.21,57008615,20221027
301102,20221026,0.0117,27.67,27.35,2065479,20221027
300525,20221026,0.01096,19.37,19.16,18120821,20221027
301221,20221026,0.010519,45.15,44.68,1272900,20221027
300036,20221026,0.009234,18.58,18.41,16765182,20221027
300036,20221026,0.009234,18.58,18.41,16765182,20221027
300229,20221026,0.009025,11.18,11.08,20856550,20221027
300229,20221026,0.009025,11.18,11.08,20856550,20221027
300457,20221026,0.008721,20.82,20.64,18294701,20221027
300590,20221026,0.008651,11.66,11.56,11535808,20221027
300590,20221026,0.008651,11.66,11.56,11535808,20221027
300416,20221026,0.00767,35.47,35.2,5000174,20221027
300416,20221026,0.00767,35.47,35.2,5000174,20221027
300416,20221026,0.00767,35.47,35.2,5000174,20221027
300725,20221026,0.006889,89.16,88.55,6941829,20221027
300725,20221026,0.006889,89.16,88.55,6941829,20221027
300725,20221026,0.006889,89.16,88.55,6941829,20221027
300725,20221026,0.006889,89.16,88.55,6941829,20221027
300725,20221026,0.006889,89.16,88.55,6941829,20221027
300623,20221026,0.004285,18.75,18.67,8181645,20221027
300240,20221026,0.003947,7.63,7.6,8745739,20221027
300452,20221026,0.003824,15.75,15.69,8436817,20221027
300760,20221026,0.003067,327,326,4659495,20221027
300394,20221026,0.002759,29.08,29,9124650,20221027
300133,20221026,0.002347,4.27,4.26,20789824,20221027
300918,20221026,0.002339,8.57,8.55,1741205,20221027
301162,20221026,0.001605,81.12,80.99,940258,20221027
300009,20221026,0,10.14,10.14,22521590,20221027
300009,20221026,0,10.14,10.14,22521590,20221027
300347,20221026,-0.0009,88.77,88.85,10178603,20221027
300347,20221026,-0.0009,88.77,88.85,10178603,20221027
300347,20221026,-0.0009,88.77,88.85,10178603,20221027
300347,20221026,-0.0009,88.77,88.85,10178603,20221027
300347,20221026,-0.0009,88.77,88.85,10178603,20221027
300347,20221026,-0.0009,88.77,88.85,10178603,20221027
300146,20221026,-0.002211,18.05,18.09,12587587,20221027
300955,20221026,-0.003024,23.08,23.15,648800,20221027
300955,20221026,-0.003024,23.08,23.15,648800,20221027
300258,20221026,-0.00372,13.39,13.44,12204593,20221027
300258,20221026,-0.00372,13.39,13.44,12204593,20221027
301269,20221026,-0.00411,106.62,107.06,9600165,20221027
